6
5 1 17 17 17 1 
(0.375471,0.319754)
(0.0356374,-0.0174981)
(0,0)
(-0.152164,-0.0248192)
(0,0)
(-0.0777064,0.292595)
(0.0361055,-0.0158103)
(0,0)
(-0.153889,-0.0455257)
(0,0)
(-0.530883,0.265435)
(0.0365734,-0.0141224)
(0,0)
(-0.155615,-0.0662305)
(0,0)
(-0.211378,0.307586)
(0.00467383,-0.0280011)
(0,0)
(-0.177211,0.0215456)
(0,0)
(0.108127,0.349738)
(-0.0272271,-0.0418793)
(0,0)
(-0.198809,0.109322)
(0,0)
(-0.00585826,0.310503)
(-0.00771699,-0.027983)
(0,0)
(-0.0988556,0.147232)
(0,0)
(-0.119844,0.271269)
(0.0117926,-0.0140865)
(0,0)
(0.00109628,0.185144)
(0,0)
(0.0214433,0.328808)
(-0.00292616,-0.0141647)
(0,0)
(-0.0204851,0.13142)
(0,0)
(0.162731,0.386348)
(-0.0176449,-0.0142427)
(0,0)
(-0.0420666,0.0776941)
(0,0)
(0.14819,0.260191)
(-0.00193836,-0.0111135)
(0,0)
(-0.0384148,0.150521)
(0,0)
(0.133649,0.134033)
(0.0137683,-0.00798458)
(0,0)
(-0.034764,0.223347)
(0,0)
(0.160669,0.130093)
(-0.00722483,-0.0202522)
(0,0)
(-0.0752902,0.147616)
(0,0)
(0.187689,0.126152)
(-0.028218,-0.0325197)
(0,0)
(-0.115817,0.0718851)
(0,0)
(0.201028,-0.0062804)
(-0.0317783,0.000422638)
(0,0)
(-0.101965,0.124727)
(0,0)
(0.214367,-0.138713)
(-0.0353388,0.0333645)
(0,0)
(-0.0881135,0.177567)
(0,0)
(0.127032,-0.0707747)
(-0.0176696,0.0166823)
(0,0)
(0.191182,0.166649)
(0,0)
(0.0396975,-0.00283595)
(0,0)
(0,0)
(0.47049,0.155735)
(0,0)
(7.14297,7.71817)
(1.41531,-0.802027)
(0,0)
(-0.989721,-0.879393)
(0,0)
(0.896342,5.57342)
(1.21391,-0.277208)
(0,0)
(-0.77524,-1.10804)
(0,0)
(-5.35033,3.42868)
(1.01249,0.247607)
(0,0)
(-0.560849,-1.33666)
(0,0)
(-1.7739,3.83523)
(0.32395,0.0733491)
(0,0)
(-1.71233,-0.642007)
(0,0)
(1.80254,4.24174)
(-0.36458,-0.100895)
(0,0)
(-2.8638,0.0527099)
(0,0)
(1.31511,3.4386)
(-0.179095,-0.205493)
(0,0)
(-1.69627,2.65611)
(0,0)
(0.827706,2.63544)
(0.00637848,-0.310064)
(0,0)
(-0.528672,5.25938)
(0,0)
(1.22952,3.09177)
(0.0595964,-0.051139)
(0,0)
(2.91026,3.2141)
(0,0)
(1.63134,3.54812)
(0.112838,0.207762)
(0,0)
(6.34905,1.16884)
(0,0)
(2.06632,2.50441)
(0.101441,0.0281723)
(0,0)
(3.04802,1.78988)
(0,0)
(2.50129,1.46069)
(0.0900281,-0.151431)
(0,0)
(-0.252997,2.41087)
