6
5 1 17 17 17 1 
(-2.63576e-06,-2.75425e-05)
(1.1785e-05,-2.6088e-06)
(0,0)
(-1.38019e-05,2.87526e-05)
(0,0)
(-8.31677e-07,-2.5716e-05)
(7.95011e-06,-8.97542e-06)
(0,0)
(-1.68848e-05,2.74243e-05)
(0,0)
(-4.05766e-06,-2.80606e-05)
(2.59651e-06,-1.01339e-05)
(0,0)
(-1.01444e-05,3.0181e-05)
(0,0)
(-3.32915e-06,-2.52393e-05)
(-4.28467e-06,-9.57473e-06)
(0,0)
(-7.51195e-06,2.99851e-05)
(0,0)
(-6.98591e-06,-2.61871e-05)
(-5.97541e-06,-3.56193e-06)
(0,0)
(2.71927e-06,3.48882e-05)
(0,0)
(-6.99505e-06,-2.23944e-05)
(-6.62363e-06,1.37966e-07)
(0,0)
(1.00892e-05,3.3049e-05)
(0,0)
(-1.00848e-05,-2.28346e-05)
(-3.23469e-06,2.34878e-06)
(0,0)
(2.24992e-05,3.66386e-05)
(0,0)
(-9.9874e-06,-1.8725e-05)
(-2.45726e-06,1.94325e-06)
(0,0)
(3.04628e-05,2.80106e-05)
(0,0)
(-1.22343e-05,-1.89522e-05)
(1.89221e-07,1.37452e-06)
(0,0)
(3.24933e-05,3.15247e-05)
(0,0)
(-1.19236e-05,-1.4806e-05)
(-4.44383e-07,8.46975e-07)
(0,0)
(3.23404e-05,2.86399e-05)
(0,0)
(-1.34658e-05,-1.49196e-05)
(5.35579e-07,8.32178e-07)
(0,0)
(2.52674e-05,3.76531e-05)
(0,0)
(-1.30913e-05,-1.0846e-05)
(-6.69666e-07,-1.69161e-07)
(0,0)
(1.65573e-05,3.60457e-05)
(0,0)
(-1.40413e-05,-1.08001e-05)
(-1.48459e-07,3.0093e-07)
(0,0)
(7.42426e-06,3.82469e-05)
(0,0)
(-1.36686e-05,-6.52811e-06)
(-6.54576e-07,-8.10994e-07)
(0,0)
(8.48519e-07,2.91677e-05)
(0,0)
(-1.41177e-05,-5.5665e-06)
(-8.59241e-07,2.39351e-07)
(0,0)
(1.38723e-06,2.808e-05)
(0,0)
(-1.30901e-05,8.69252e-08)
(-2.99072e-07,-4.9833e-07)
(0,0)
(2.06723e-07,2.42479e-05)
(0,0)
(-1.1785e-05,2.6088e-06)
(1.38019e-05,-2.87526e-05)
(0,0)
(2.63576e-06,2.75425e-05)
(0,0)
(-7.53708e-07,-0.00106868)
(0.000388016,-2.899e-05)
(0,0)
(-0.000450681,0.000863883)
(0,0)
(0.000115768,-0.00100932)
(0.000277318,-0.00015588)
(0,0)
(-0.000713783,0.000793756)
(0,0)
(9.91672e-05,-0.00101582)
(8.79045e-05,-0.000214028)
(0,0)
(-0.000278638,0.0010394)
(0,0)
(7.31183e-05,-0.000977356)
(-0.000114349,-0.00017136)
(0,0)
(4.90982e-05,0.00101009)
(0,0)
(-2.05708e-05,-0.000971473)
(-0.000215546,-6.36154e-05)
(0,0)
(0.000732337,0.000974858)
(0,0)
(-9.05884e-05,-0.000912486)
(-0.000202498,1.6277e-05)
(0,0)
(0.00115638,0.00022052)
(0,0)
(-0.00017323,-0.00087674)
(-0.000119646,4.95546e-05)
(0,0)
(0.000995125,-0.000240654)
(0,0)
(-0.000222722,-0.0007955)
