     0.000000
  5.89499015649218E-02  5.18154555723678E-09  8.69198159308351E-08  9.47288773289196E-02  0.00000000000000E+00  0.00000000000000E+00  0.00000000000000E+00  0.00000000000000E+00
     0.100000
  5.65158545518032E-02  3.18612427450486E-03  7.12487835063509E-03  9.04916957628494E-02 -1.79112502871646E-19  0.00000000000000E+00  3.20309487146259E-03  0.00000000000000E+00
