     0.000000
  3.16674478651888E-02  2.53992749530644E-09  4.26069843314410E-08  3.14938145083408E-02  0.00000000000000E+00  0.00000000000000E+00  0.00000000000000E+00  0.00000000000000E+00
     0.100000
  3.06801823113839E-02  1.22087227251894E-03  1.86174029585663E-03  3.03183890093561E-02 -4.85818954088246E-20  0.00000000000000E+00  1.44797409520073E-03  0.00000000000000E+00
