6
5 1 17 17 17 1 
(1.49023e-06,-3.71074e-14)
(1.49023e-06,-3.71074e-14)
(0,0)
(1.49023e-06,-1.93652e-14)
(0,0)
(1.54045e-06,-2.51508e-14)
(1.54045e-06,-5.1056e-14)
(0,0)
(1.54045e-06,1.17245e-14)
(0,0)
(1.68801e-06,-1.55937e-14)
(1.68801e-06,-6.59565e-14)
(0,0)
(1.68801e-06,4.14455e-14)
(0,0)
(1.92147e-06,-8.98893e-15)
(1.92147e-06,-7.92698e-14)
(0,0)
(1.92147e-06,6.77406e-14)
(0,0)
(2.21628e-06,-6.16136e-15)
(2.21628e-06,-8.67236e-14)
(0,0)
(2.21628e-06,8.61203e-14)
(0,0)
(2.53213e-06,-7.53078e-15)
(2.53213e-06,-8.33008e-14)
(0,0)
(2.53213e-06,9.08486e-14)
(0,0)
(2.81636e-06,-1.20951e-14)
(2.81636e-06,-6.54278e-14)
(0,0)
(2.81636e-06,7.78754e-14)
(0,0)
(3.0147e-06,-1.70981e-14)
(3.0147e-06,-3.33767e-14)
(0,0)
(3.0147e-06,4.79381e-14)
(0,0)
(3.08595e-06,-1.9265e-14)
(3.08595e-06,7.52672e-15)
(0,0)
(3.08595e-06,7.52672e-15)
(0,0)
(3.0147e-06,-1.70981e-14)
(3.0147e-06,4.79381e-14)
(0,0)
(3.0147e-06,-3.33767e-14)
(0,0)
(2.81636e-06,-1.20951e-14)
(2.81636e-06,7.78754e-14)
(0,0)
(2.81636e-06,-6.54278e-14)
(0,0)
(2.53213e-06,-7.53078e-15)
(2.53213e-06,9.08486e-14)
(0,0)
(2.53213e-06,-8.33008e-14)
(0,0)
(2.21628e-06,-6.16136e-15)
(2.21628e-06,8.61203e-14)
(0,0)
(2.21628e-06,-8.67236e-14)
(0,0)
(1.92147e-06,-8.98893e-15)
(1.92147e-06,6.77406e-14)
(0,0)
(1.92147e-06,-7.92698e-14)
(0,0)
(1.68801e-06,-1.55937e-14)
(1.68801e-06,4.14455e-14)
(0,0)
(1.68801e-06,-6.59565e-14)
(0,0)
(1.54044e-06,-2.51508e-14)
(1.54045e-06,1.17245e-14)
(0,0)
(1.54045e-06,-5.1056e-14)
(0,0)
(1.49023e-06,-3.71074e-14)
(0,0)
(1.49023e-06,-1.93652e-14)
(1.49023e-06,-3.71074e-14)
(0,0)
(1.22841e-05,-2.27837e-13)
(1.22841e-05,-2.27837e-13)
(0,0)
(1.22841e-05,-1.19742e-13)
(0,0)
(1.2698e-05,-1.51812e-13)
(1.2698e-05,-3.16201e-13)
(0,0)
(1.2698e-05,7.65771e-14)
(0,0)
(1.39144e-05,-9.06234e-14)
(1.39144e-05,-4.1044e-13)
(0,0)
(1.39144e-05,2.64286e-13)
(0,0)
(1.58388e-05,-4.77256e-14)
(1.58388e-05,-4.94634e-13)
(0,0)
(1.58388e-05,4.30395e-13)
(0,0)
(1.8269e-05,-2.83503e-14)
(1.8269e-05,-5.41901e-13)
(0,0)
(1.8269e-05,5.46565e-13)
(0,0)
(2.08725e-05,-3.52643e-14)
(2.08725e-05,-5.20613e-13)
(0,0)
(2.08725e-05,5.76595e-13)
(0,0)
(2.32155e-05,-6.23901e-14)
(2.32155e-05,-4.08194e-13)
(0,0)
(2.32155e-05,4.9493e-13)
(0,0)
(2.48504e-05,-9.27011e-14)
(2.48504e-05,-2.06305e-13)
(0,0)
(2.48504e-05,3.06237e-13)
(0,0)
(2.54378e-05,-1.05902e-13)
(2.54378e-05,5.14901e-14)
(0,0)
(2.54378e-05,5.14901e-14)
(0,0)
(2.48504e-05,-9.27011e-14)
(2.48504e-05,3.06237e-13)
(0,0)
(2.48504e-05,-2.06305e-13)
(0,0)
(2.32155e-05,-6.23901e-14)
(2.32155e-05,4.9493e-13)
(0,0)
(2.32155e-05,-4.08194e-13)
(0,0)
(2.08725e-05,-3.52643e-14)
(2.08725e-05,5.76595e-13)
(0,0)
(2.08725e-05,-5.20613e-13)
(0,0)
(1.8269e-05,-2.83503e-14)
(1.8269e-05,5.46565e-13)
(0,0)
(1.8269e-05,-5.41901e-13)
(0,0)
(1.58388e-05,-4.77256e-14)
(1.58388e-05,4.30395e-13)
(0,0)
(1.58388e-05,-4.94634e-13)
(0,0)
(1.39144e-05,-9.06234e-14)
(1.39144e-05,2.64286e-13)
(0,0)
(1.39144e-05,-4.1044e-13)
(0,0)
(1.2698e-05,-1.51812e-13)
(1.2698e-05,7.65771e-14)
(0,0)
(1.2698e-05,-3.16201e-13)
(0,0)
(1.22841e-05,-2.27837e-13)
(0,0)
(1.22841e-05,-1.19742e-13)
(1.22841e-05,-2.27837e-13)
(0,0)
(7.64341e-05,-9.96795e-13)
(7.64341e-05,-9.96795e-13)
(0,0)
(7.64341e-05,-5.29965e-13)
(0,0)
(7.90098e-05,-6.45272e-13)
(7.90098e-05,-1.40309e-12)
(0,0)
(7.90098e-05,3.68254e-13)
(0,0)
(8.65785e-05,-3.59407e-13)
(8.65785e-05,-1.8353e-12)
(0,0)
(8.65785e-05,1.22731e-12)
(0,0)
(9.85526e-05,-1.54751e-13)
(9.85526e-05,-2.2214e-12)
(0,0)
(9.85526e-05,1.98777e-12)
(0,0)
(0.000113674,-5.54011e-14)
(0.000113674,-2.43907e-12)
(0,0)
(0.000113674,2.52006e-12)
(0,0)
(0.000129873,-7.48329e-14)
(0.000129873,-2.34396e-12)
(0,0)
(0.000129873,2.65867e-12)
(0,0)
(0.000144452,-1.87001e-13)
(0.000144452,-1.83272e-12)
(0,0)
(0.000144452,2.28683e-12)
(0,0)
(0.000154625,-3.1667e-13)
(0.000154625,-9.1255e-13)
(0,0)
(0.000154625,1.42596e-12)
(0,0)
(0.000158279,-3.73671e-13)
(0.000158279,2.63472e-13)
(0,0)
(0.000158279,2.63472e-13)
(0,0)
(0.000154625,-3.1667e-13)
(0.000154625,1.42596e-12)
(0,0)
(0.000154625,-9.1255e-13)
(0,0)
(0.000144452,-1.87001e-13)
(0.000144452,2.28683e-12)
(0,0)
(0.000144452,-1.83272e-12)
(0,0)
(0.000129873,-7.48329e-14)
(0.000129873,2.65867e-12)
(0,0)
(0.000129873,-2.34396e-12)
(0,0)
(0.000113674,-5.54011e-14)
(0.000113674,2.52006e-12)
(0,0)
(0.000113674,-2.43907e-12)
(0,0)
(9.85526e-05,-1.54751e-13)
(9.85526e-05,1.98777e-12)
(0,0)
(9.85526e-05,-2.2214e-12)
(0,0)
(8.65785e-05,-3.59407e-13)
(8.65785e-05,1.22731e-12)
(0,0)
(8.65785e-05,-1.8353e-12)
(0,0)
(7.90098e-05,-6.45272e-13)
(7.90098e-05,3.68254e-13)
(0,0)
(7.90098e-05,-1.40309e-12)
(0,0)
(7.64341e-05,-9.96795e-13)
(0,0)
(7.64341e-05,-5.29965e-13)
(7.64341e-05,-9.96795e-13)
(0,0)
(0.000358993,-3.00917e-12)
(0.000358993,-3.00917e-12)
(0,0)
(0.000358993,-1.6343e-12)
(0,0)
(0.000371091,-1.84109e-12)
(0.000371091,-4.34702e-12)
(0,0)
(0.000371091,1.2995e-12)
(0,0)
(0.000406639,-8.75451e-13)
(0.000406639,-5.76438e-12)
(0,0)
(0.000406639,4.1066e-12)
(0,0)
(0.000462879,-1.61673e-13)
(0.000462879,-7.03026e-12)
(0,0)
(0.000462879,6.59297e-12)
(0,0)
(0.000533898,2.20673e-13)
(0.000533898,-7.74883e-12)
(0,0)
(0.000533898,8.33572e-12)
(0,0)
(0.000609985,2.23151e-13)
(0.000609985,-7.45057e-12)
(0,0)
