combi	6	3	1	4	4	4	1	3	1	7	7	7	1	3	1	7	7	7	1	3	1	8	8	8	1	1	1	1	8	16	1	4	128	1	6000	5.00E-03
combi	6	3	1	4	4	4	1	3	1	7	7	7	1	3	1	7	7	7	1	3	1	8	8	8	1	1	1	1	8	16	1	4	128	6	1000	5.00E-03
combi	6	3	1	4	4	4	1	3	1	7	7	7	1	3	1	7	7	7	1	3	1	8	8	8	1	1	1	1	8	16	1	4	128	12	500	5.00E-03
combi	6	3	1	4	4	4	1	3	1	7	7	7	1	3	1	7	7	7	1	3	1	8	8	8	1	1	1	1	8	16	1	4	128	60	100	5.00E-03
combi	6	3	1	4	4	4	1	3	1	7	7	7	1	3	1	7	7	7	1	3	1	8	8	8	1	1	1	1	8	16	1	4	128	120	50	5.00E-03
combi	6	3	1	4	4	4	1	3	1	7	7	7	1	3	1	7	7	7	1	3	1	8	8	8	1	1	1	1	8	16	1	4	128	600	10	5.00E-03
combi	6	3	1	4	4	4	1	3	1	7	7	7	1	3	1	7	7	7	1	3	1	8	8	8	1	1	1	1	8	16	1	4	128	1200	5	5.00E-03
combi	6	3	1	4	4	4	1	3	1	7	7	7	1	3	1	7	7	7	1	3	1	8	8	8	1	1	1	1	8	16	1	4	128	6000	1	5.00E-03

