6
5 1 17 17 17 1 
(3.82928e-06,-7.07602e-06)
(6.23005e-06,-5.23698e-06)
(0,0)
(3.08975e-07,-4.66837e-07)
(0,0)
(2.53155e-06,-3.58135e-06)
(4.85841e-07,-4.7791e-06)
(0,0)
(-1.13756e-06,7.25391e-07)
(0,0)
(2.03579e-06,-2.26203e-06)
(-3.50416e-06,-5.09569e-06)
(0,0)
(1.43e-06,2.04695e-06)
(0,0)
(3.59683e-06,-5.12675e-07)
(-2.71927e-06,-3.81956e-06)
(0,0)
(-1.97859e-06,1.81548e-06)
(0,0)
(1.09591e-06,4.57587e-07)
(-5.36875e-06,2.09963e-07)
(0,0)
(-2.70885e-06,-1.79513e-06)
(0,0)
(4.18849e-06,-1.12354e-08)
(-2.86473e-06,-2.61424e-06)
(0,0)
(-2.23793e-06,-1.03441e-06)
(0,0)
(7.75111e-06,-8.39748e-07)
(-1.68943e-06,-8.58145e-06)
(0,0)
(-2.14593e-06,1.27171e-06)
(0,0)
(4.56986e-06,-1.94074e-06)
(8.83965e-07,-1.9064e-06)
(0,0)
(2.12586e-07,9.85699e-07)
(0,0)
(4.48368e-06,-2.4037e-06)
(4.58462e-06,1.9046e-06)
(0,0)
(6.13573e-06,2.03918e-06)
(0,0)
(2.53011e-06,-2.79591e-06)
(1.18216e-07,2.63419e-06)
(0,0)
(2.19253e-06,-2.26901e-06)
(0,0)
(3.34706e-06,-1.70578e-06)
(-3.85262e-06,1.47437e-06)
(0,0)
(-1.63889e-06,-7.90368e-06)
(0,0)
(2.90053e-06,-1.10359e-06)
(-3.30531e-06,-4.91605e-07)
(0,0)
(-3.81027e-06,-5.85948e-06)
(0,0)
(5.02497e-06,1.11511e-07)
(-3.2077e-06,-2.30848e-06)
(0,0)
(-6.96091e-06,-5.88275e-06)
(0,0)
(4.01771e-06,-4.96148e-07)
(-2.53471e-06,-7.28177e-09)
(0,0)
(-5.05176e-06,-5.91423e-06)
(0,0)
(1.32231e-06,-2.6354e-06)
(-7.29635e-07,2.51915e-06)
(0,0)
(-2.31372e-06,-4.48205e-06)
(0,0)
(-3.63917e-06,1.42006e-06)
(-9.90383e-07,3.4829e-06)
(0,0)
(-4.38815e-06,1.70294e-06)
(0,0)
(-6.23005e-06,5.23698e-06)
(-3.08975e-07,4.66837e-07)
(0,0)
(-3.82928e-06,7.07602e-06)
(0,0)
(-3.50294e-05,1.65943e-05)
(-5.19946e-05,-9.06333e-06)
(0,0)
(1.46849e-05,8.80807e-06)
(0,0)
(-3.08413e-05,2.59809e-05)
(-5.52548e-05,2.08228e-06)
(0,0)
(3.31847e-06,3.82708e-05)
(0,0)
(7.37599e-05,-2.18279e-05)
(4.47592e-05,-5.42843e-05)
(0,0)
(-1.17101e-05,-8.31642e-06)
(0,0)
(2.62084e-05,-1.35584e-07)
(-1.11224e-05,-2.67762e-05)
(0,0)
(-2.36725e-05,1.00647e-05)
(0,0)
(2.19844e-05,2.42378e-06)
(-8.47839e-06,-1.96879e-05)
(0,0)
(-9.68993e-06,1.85238e-05)
(0,0)
(2.88163e-05,-3.42063e-07)
(8.11871e-06,-2.55598e-05)
(0,0)
(-1.01533e-06,3.39342e-05)
(0,0)
(3.00783e-05,-2.96485e-06)
(1.63344e-05,-1.47261e-05)
(0,0)
(7.49942e-06,1.82993e-05)
(0,0)
(2.62052e-05,-5.86603e-06)
(2.64575e-05,1.06906e-05)
(0,0)
(3.20982e-05,4.84369e-06)
(0,0)
(2.3556e-05,-2.36278e-06)
(7.79229e-06,1.13102e-05)
(0,0)
(1.79892e-05,1.15381e-06)
(0,0)
(2.45564e-05,-8.79151e-07)
(-9.68637e-06,2.00948e-05)
(0,0)
(1.0584e-05,-2.52608e-05)
(0,0)
(3.36275e-05,-1.68435e-07)
(-2.14555e-06,1.05155e-05)
(0,0)
(1.54e-05,-2.57859e-05)
(0,0)
(4.91882e-05,-8.75952e-07)
(-5.62279e-06,1.4133e-05)
(0,0)
(1.40591e-05,-4.25087e-05)
(0,0)
(5.32153e-05,-4.71931e-06)
(2.15373e-06,1.84483e-05)
(0,0)
(1.5675e-05,-4.67632e-05)
(0,0)
(3.54338e-05,-2.2928e-05)
(1.09798e-05,1.19507e-05)
(0,0)
(1.54129e-05,-3.53313e-05)
(0,0)
(-1.3765e-05,-1.43337e-05)
(-3.68762e-06,1.64582e-07)
(0,0)
(-2.19772e-05,-1.06547e-05)
(0,0)
(-7.78954e-05,5.03514e-06)
(-1.55399e-05,-1.56599e-06)
(0,0)
(-7.44114e-05,1.67159e-05)
(0,0)
(5.19946e-05,9.06333e-06)
(-1.46849e-05,-8.80807e-06)
(0,0)
(3.50294e-05,-1.65943e-05)
(0,0)
(1.23492e-05,-4.25198e-05)
(-2.83326e-05,-0.000101307)
(0,0)
(7.67899e-05,-1.3065e-05)
(0,0)
(1.88604e-05,3.1387e-06)
(-6.52378e-05,-0.000103564)
(0,0)
(3.81999e-05,0.000104757)
(0,0)
(0.000225396,-6.34182e-05)
(0.000102651,-0.00024007)
(0,0)
(-1.17285e-05,7.03505e-05)
(0,0)
(0.000139769,-1.24858e-05)
(-1.16689e-05,-0.000196071)
(0,0)
(-5.79654e-05,0.000123659)
(0,0)
(0.000144859,9.59879e-07)
(-5.50316e-06,-0.000195665)
(0,0)
(-5.49906e-05,0.000160503)
(0,0)
(0.000164495,-1.06317e-05)
(5.85502e-05,-0.00018264)
(0,0)
(-6.35259e-07,0.000185482)
(0,0)
(0.00017252,-2.15774e-05)
(0.000107169,-0.00013306)
(0,0)
(5.37793e-05,0.000146825)
(0,0)
(0.000165351,-3.24981e-05)
(0.00013921,-1.66263e-05)
(0,0)
(0.000139308,5.53483e-05)
(0,0)
(0.000157534,-3.1248e-05)
(0.000112547,5.30774e-05)
(0,0)
(0.000143857,-1.79361e-05)
(0,0)
(0.000149255,-2.23309e-05)
(3.09358e-05,0.000116562)
(0,0)
(0.000100989,-0.000128766)
(0,0)
(0.000154346,-1.6442e-05)
(-1.13231e-06,0.000145208)
(0,0)
(8.24519e-05,-0.000186491)
(0,0)
(0.000171158,-1.6819e-05)
(-3.00676e-05,0.000140643)
(0,0)
(5.09045e-05,-0.000225026)
(0,0)
(0.000162331,-2.40806e-05)
(-3.60456e-05,0.000137324)
(0,0)
(2.62498e-05,-0.000236558)
(0,0)
(9.55342e-05,-6.52779e-05)
(6.61541e-06,9.47185e-05)
(0,0)
(1.22913e-05,-0.00017693)
(0,0)
(-3.24095e-05,-5.13378e-05)
(1.15738e-06,4.13108e-05)
(0,0)
(-7.67522e-05,-9.22767e-05)
(0,0)
(-0.000194874,4.02059e-05)
(-5.00525e-05,3.07095e-05)
(0,0)
(-0.000205109,3.53964e-05)
(0,0)
(2.83326e-05,0.000101307)
(-7.67899e-05,1.3065e-05)
(0,0)
(-1.23492e-05,4.25198e-05)
(0,0)
(0.000675582,-0.000290775)
(0.000614349,-0.000383812)
(0,0)
(0.000345613,-7.99657e-05)
(0,0)
(4.18953e-05,-5.03161e-05)
(-0.000163946,-0.00041792)
(0,0)
(0.000368428,0.000262647)
(0,0)
(0.000590673,-9.52525e-05)
(0.000311525,-0.000599422)
(0,0)
(0.000184263,0.00035539)
(0,0)
(0.000596844,4.50397e-06)
(0.000217273,-0.000667664)
(0,0)
(7.46466e-05,0.000550153)
(0,0)
(0.000659092,2.76763e-05)
(0.000261123,-0.000673935)
(0,0)
(0.000101178,0.000619424)
(0,0)
(0.000759563,1.48803e-05)
(0.000427426,-0.00066341)
(0,0)
(0.00024229,0.000709687)
(0,0)
(0.000783993,-2.81902e-05)
(0.000588679,-0.000459443)
(0,0)
(0.000449794,0.000565782)
(0,0)
(0.00080039,-6.73039e-05)
(0.000736712,-0.000145866)
(0,0)
(0.000705733,0.000305992)
(0,0)
(0.000736255,-6.85476e-05)
(0.00067255,0.000190387)
(0,0)
(0.000738571,-2.49174e-05)
(0,0)
(0.000668966,-4.44552e-05)
(0.000477976,0.000493395)
(0,0)
(0.000644825,-0.000399825)
(0,0)
(0.000606463,-1.75637e-05)
(0.000260326,0.000580208)
(0,0)
(0.000476354,-0.000575305)
(0,0)
(0.000591962,4.63634e-06)
(0.000108015,0.000617813)
(0,0)
(0.000353381,-0.000706766)
(0,0)
(0.000600975,-1.50322e-05)
(0.000117692,0.000525983)
(0,0)
(0.000314462,-0.000688207)
(0,0)
(0.00075656,-8.4842e-05)
(0.000279919,0.000440683)
(0,0)
(0.000535414,-0.000653725)
(0,0)
(0.000554346,-0.000136642)
(0.000343766,0.000251252)
(0,0)
(0.000432022,-0.000480989)
(0,0)
(-0.000602758,-0.000116406)
(0.000173697,-4.42329e-05)
(0,0)
(-0.000595844,-3.48573e-05)
(0,0)
(-0.000614349,0.000383812)
(-0.000345613,7.99657e-05)
(0,0)
(-0.000675582,0.000290775)
(0,0)
(0.00215777,-0.000610591)
(0.00206986,-0.000749624)
(0,0)
(0.00123651,-0.000200381)
(0,0)
(0.000873068,-9.57617e-05)
(0.00055065,-0.000938727)
(0,0)
(0.0013866,0.000587722)
(0,0)
