     0.000000
  5.89527001685188E-02  5.18178434295310E-09  8.69238215331252E-08  9.47377764198218E-02  0.00000000000000E+00  0.00000000000000E+00  0.00000000000000E+00  0.00000000000000E+00
     0.100000
  5.63042422775394E-02  4.25904074044769E-03  7.46591285072700E-03  9.02140717032945E-02  7.26588531279516E-20  0.00000000000000E+00  3.12535075921720E-03  0.00000000000000E+00
