 #  1.  time
 #  2.  Total Energy
 #  3.  Total dE/dt
 #  4.  Drive 1 term
 #  5.  Heat sources (nonlocal)
 #  6.  Collisional Dissipation
 #  7.  hyp_v dissipation
 #  8.  hyp_z dissipation
 #  9.  hyp_x/y dissipation
 #  10. nonlinearity
 #  11. [Poisson err]_z,vpar
 #  12. curvature + remaining terms (if any)
 #  13. (abs(10)+abs(11)+abs(12))/abs(4): test for conservation
 #  14. change in energy: (E(t)-E(t_last_energy_calc))/(dt*istep_energy)
#        1           2           3           4           5           6           7           8           9          10          11          12          13          14
  0.0000E+00  6.4959E-02 -8.9241E-03  0.0000E+00  0.0000E+00  0.0000E+00 -7.0601E-06 -7.5117E-03  0.0000E+00  0.0000E+00 -1.4054E-03  0.0000E+00  0.0000E+00  6.4959E-02
  1.0000E+00  8.4110E-02  3.6846E-02  5.7462E-02  0.0000E+00  0.0000E+00 -4.6249E-03 -1.5228E-02  0.0000E+00  0.0000E+00 -7.6377E-04  0.0000E+00  1.3292E-02  1.9151E-02
  2.0000E+00  1.4273E-01  8.1243E-02  1.1199E-01  0.0000E+00  0.0000E+00 -6.3866E-03 -2.3727E-02  0.0000E+00  0.0000E+00 -6.3193E-04 -2.7756E-17  5.6428E-03  5.8624E-02
  3.0000E+00  2.4690E-01  1.2702E-01  1.7305E-01  0.0000E+00  0.0000E+00 -9.5561E-03 -3.6058E-02  0.0000E+00  0.0000E+00 -4.1419E-04  0.0000E+00  2.3935E-03  1.0417E-01
  4.0000E+00  3.9397E-01  1.6604E-01  2.4518E-01  0.0000E+00  0.0000E+00 -1.6652E-02 -6.1901E-02  0.0000E+00  0.0000E+00 -5.8881E-04  2.7756E-17  2.4015E-03  1.4707E-01
  5.0000E+00  5.7936E-01  2.0540E-01  3.3201E-01  0.0000E+00  0.0000E+00 -2.6169E-02 -9.9577E-02  0.0000E+00  0.0000E+00 -8.6691E-04 -1.3878E-16  2.6111E-03  1.8539E-01
  6.0000E+00  8.0774E-01  2.5459E-01  4.4055E-01  0.0000E+00  0.0000E+00 -3.7598E-02 -1.4718E-01  0.0000E+00  0.0000E+00 -1.1787E-03 -5.5511E-17  2.6756E-03  2.2838E-01
  7.0000E+00  1.0955E+00  3.2441E-01  5.8300E-01  0.0000E+00  0.0000E+00 -5.1017E-02 -2.0599E-01  0.0000E+00  0.0000E+00 -1.5792E-03  5.5511E-17  2.7087E-03  2.8779E-01
  8.0000E+00  1.4650E+00  4.1922E-01  7.6816E-01  0.0000E+00  0.0000E+00 -6.7737E-02 -2.7902E-01  0.0000E+00  0.0000E+00 -2.1781E-03  0.0000E+00  2.8355E-03  3.6942E-01
  9.0000E+00  1.9441E+00  5.4506E-01  1.0095E+00  0.0000E+00  0.0000E+00 -9.0046E-02 -3.7132E-01  0.0000E+00  0.0000E+00 -3.0534E-03  0.0000E+00  3.0248E-03  4.7916E-01
  1.0000E+01  2.5696E+00  7.1454E-01  1.3298E+00  0.0000E+00  0.0000E+00 -1.2004E-01 -4.9096E-01  0.0000E+00  0.0000E+00 -4.2530E-03  0.0000E+00  3.1982E-03  6.2545E-01
  1.1000E+01  3.3952E+00  9.4999E-01  1.7643E+00  0.0000E+00  0.0000E+00 -1.5975E-01 -6.4870E-01  0.0000E+00  0.0000E+00 -5.8322E-03  4.4409E-16  3.3057E-03  8.2569E-01
  1.2000E+01  4.4988E+00  1.2735E+00  2.3498E+00  0.0000E+00  0.0000E+00 -2.1169E-01 -8.5675E-01  0.0000E+00  0.0000E+00 -7.8670E-03 -6.6613E-16  3.3480E-03  1.1035E+00
  1.3000E+01  5.9799E+00  1.7100E+00  3.1354E+00  0.0000E+00  0.0000E+00 -2.8045E-01 -1.1345E+00  0.0000E+00  0.0000E+00 -1.0455E-02 -6.6613E-16  3.3344E-03  1.4811E+00
  1.4000E+01  7.9657E+00  2.2879E+00  4.1821E+00  0.0000E+00  0.0000E+00 -3.7234E-01 -1.5081E+00  0.0000E+00  0.0000E+00 -1.3711E-02 -4.4409E-16  3.2784E-03  1.9858E+00
  1.5000E+01  1.0615E+01  3.0447E+00  5.5662E+00  0.0000E+00  0.0000E+00 -4.9561E-01 -2.0079E+00  0.0000E+00  0.0000E+00 -1.7899E-02  4.4409E-16  3.2157E-03  2.6494E+00
  1.6000E+01  1.4133E+01  4.0349E+00  7.3926E+00  0.0000E+00  0.0000E+00 -6.6061E-01 -2.6735E+00  0.0000E+00  0.0000E+00 -2.3471E-02  0.0000E+00  3.1749E-03  3.5175E+00
  1.7000E+01  1.8789E+01  5.3383E+00  9.8075E+00  0.0000E+00  0.0000E+00 -8.8015E-01 -3.5581E+00  0.0000E+00  0.0000E+00 -3.0999E-02  2.6645E-15  3.1608E-03  4.6563E+00
  1.8000E+01  2.4952E+01  7.0700E+00  1.3013E+01  0.0000E+00  0.0000E+00 -1.1707E+00 -4.7313E+00  0.0000E+00  0.0000E+00 -4.1177E-02  0.0000E+00  3.1642E-03  6.1626E+00
  1.9000E+01  3.3123E+01  9.3852E+00  1.7281E+01  0.0000E+00  0.0000E+00 -1.5548E+00 -6.2857E+00  0.0000E+00  0.0000E+00 -5.4866E-02 -1.7764E-15  3.1750E-03  8.1715E+00
  2.0000E+01  4.3981E+01  1.2480E+01  2.2962E+01  0.0000E+00  0.0000E+00 -2.0634E+00 -8.3453E+00  0.0000E+00  0.0000E+00 -7.3163E-02 -3.5527E-15  3.1863E-03  1.0858E+01
