6
5 1 17 17 17 1 
(0.00119619,-0.0220181)
(-0.00198127,-0.00139046)
(0,0)
(-0.000170725,-0.000651153)
(0,0)
(0.0184368,-0.00940721)
(-0.0016195,-0.00130382)
(0,0)
(-7.99001e-05,-0.000701384)
(0,0)
(0.0356008,0.00325204)
(-0.00119561,-0.00117472)
(0,0)
(0.000107116,-0.000863546)
(0,0)
(0.0244524,-0.0104142)
(-0.000836858,-0.000625374)
(0,0)
(-0.000468067,-0.000705163)
(0,0)
(0.0132354,-0.0240389)
(-0.000383828,-0.00012097)
(0,0)
(-0.000943271,-0.000625007)
(0,0)
(0.010581,-0.0181861)
(-8.35288e-05,9.80079e-05)
(0,0)
(-0.000812112,-9.6132e-05)
(0,0)
(0.00785748,-0.0123109)
(0.00021453,0.000257335)
(0,0)
(-0.000587651,0.000389674)
(0,0)
(0.00731503,-0.0165028)
(-1.93204e-05,-2.3301e-05)
(0,0)
(-0.00090607,-1.36064e-05)
(0,0)
(0.0067053,-0.0206826)
(-0.00024727,-0.000329286)
(0,0)
(-0.00108995,-0.000286335)
(0,0)
(0.00279322,-0.0170978)
(-8.09383e-05,-0.000164619)
(0,0)
(-0.00109143,0.000196107)
(0,0)
(-0.001183,-0.0135069)
(9.91068e-05,-1.90188e-05)
(0,0)
(-0.000965852,0.000821065)
(0,0)
(-0.0021167,-0.0128218)
(-5.61964e-05,-0.000140039)
(0,0)
(-0.00122486,-0.000374361)
(0,0)
(-0.00310922,-0.0121366)
(-0.000184658,-0.000277485)
(0,0)
(-0.00143547,-0.0015478)
(0,0)
(-0.00698565,-0.00799163)
(-0.000249762,-2.40867e-05)
(0,0)
(0.00191044,-0.00142113)
(0,0)
(-0.0109093,-0.00385011)
(-0.000285055,0.000234653)
(0,0)
(0.00539239,-0.00135384)
(0,0)
(-0.00444395,-0.00122125)
(9.50815e-05,0.00059146)
(0,0)
(0.00204334,0.0103406)
(0,0)
(0.00198127,0.00139046)
(0.000170725,0.000651153)
(0,0)
(-0.00119619,0.0220181)
(0,0)
(-0.0445998,-0.161961)
(0.00022391,-0.012813)
(0,0)
(0.00637404,0.00131611)
(0,0)
(0.138608,-0.116536)
(-0.00220579,-0.00839611)
(0,0)
(0.00642496,0.00332367)
(0,0)
(0.320374,-0.0696384)
(-0.00406823,-0.00264504)
(0,0)
(0.0136482,-0.00251539)
(0,0)
(0.187228,-0.121214)
(-0.00461236,-0.000310334)
(0,0)
(0.00564834,-0.00672024)
(0,0)
(0.0533605,-0.172037)
(-0.00386295,0.000972219)
(0,0)
(-0.000897987,-0.0156384)
(0,0)
(0.0664909,-0.148298)
(0.000222456,0.00240103)
(0,0)
(-0.0121926,-0.00714032)
(0,0)
(0.0792605,-0.124492)
(0.00399397,0.00270853)
(0,0)
(-0.0221434,0.0103387)
(0,0)
(0.0435815,-0.142648)
(0.000401351,0.00219636)
(0,0)
(-0.00755056,0.0122234)
(0,0)
(0.00757736,-0.160876)
(-0.00352242,0.00190877)
(0,0)
(0.00880903,0.017719)
(0,0)
(-0.000166077,-0.130611)
(-0.000253692,0.00153139)
(0,0)
(-0.00446717,0.0136545)
(0,0)
(-0.00825568,-0.100348)
(0.00288284,0.00132764)
(0,0)
(-0.0164133,0.0112698)
(0,0)
(-0.0262268,-0.093853)
(0.0015696,-0.000228895)
(0,0)
(-0.011754,0.00160495)
(0,0)
(-0.0444249,-0.0874301)
(0.000373901,-0.00179454)
(0,0)
(-0.0063383,-0.00344481)
(0,0)
(-0.0629909,-0.0501439)
(-0.000476664,-0.000761317)
(0,0)
(0.00878068,-0.0103355)
(0,0)
(-0.0815716,-0.0130365)
(-0.00116982,0.000247401)
(0,0)
(0.0222786,-0.0156318)
(0,0)
(-0.0408818,0.000159833)
(0.00101289,0.00434435)
(0,0)
(0.0330211,0.0740742)
(0,0)
(-0.00022391,0.012813)
(-0.00637404,-0.00131611)
(0,0)
(0.0445998,0.161961)
(0,0)
(-0.744388,-0.779241)
(0.0280161,-0.11381)
(0,0)
(0.0129165,0.00349795)
(0,0)
(0.355572,-1.05111)
(-0.00400335,-0.0732023)
(0,0)
(0.0129607,0.0076513)
(0,0)
(1.45272,-1.32009)
(-0.0349504,-0.0299688)
(0,0)
(0.0272535,-0.00377665)
(0,0)
(0.728377,-1.06683)
(-0.0277378,-0.00938019)
(0,0)
(0.0123461,-0.0127757)
(0,0)
(0.00265626,-0.812108)
(-0.0180323,0.00914909)
(0,0)
(0.000245962,-0.0311231)
(0,0)
(0.128644,-0.877334)
(-0.00396815,0.0131229)
(0,0)
(-0.0248411,-0.0176553)
(0,0)
(0.253979,-0.942449)
(0.0094704,0.0149138)
(0,0)
(-0.0473339,0.0138175)
(0,0)
(-0.00121559,-0.86288)
(-0.00125401,0.00948219)
(0,0)
(-0.0319381,0.0294011)
(0,0)
(-0.256994,-0.783469)
(-0.0126466,0.00452512)
(0,0)
(-0.0131434,0.052076)
(0,0)
(-0.187227,-0.649665)
(-0.00301562,0.00417763)
(0,0)
(-0.0268381,0.0429028)
(0,0)
(-0.118088,-0.515872)
(0.00633727,0.00419647)
(0,0)
(-0.0379997,0.0369468)
(0,0)
(-0.241734,-0.459343)
(0.0035732,0.00057723)
(0,0)
(-0.051706,0.00357711)
(0,0)
(-0.365775,-0.402959)
(0.00101738,-0.00304382)
(0,0)
(-0.063948,-0.0205845)
(0,0)
(-0.387261,-0.184223)
(-0.000692734,-0.00134399)
(0,0)
(0.0402216,-0.1231)
(0,0)
(-0.408728,0.0341587)
(-0.00211785,0.000301475)
(0,0)
(0.141013,-0.222368)
(0,0)
(-0.21836,0.0745189)
(0.00190023,0.00801061)
(0,0)
(0.441919,0.280246)
(0,0)
(-0.0280161,0.11381)
(-0.0129165,-0.00349795)
(0,0)
(0.744388,0.779241)
(0,0)
(-3.38483,-1.00149)
(0.142961,-0.495131)
(0,0)
(0.0300182,0.0231652)
(0,0)
(-1.33325,-3.61555)
(-0.0093611,-0.327416)
(0,0)
(0.0250019,0.043446)
(0,0)
(0.718642,-6.2241)
(-0.154243,-0.143806)
(0,0)
(0.0486626,0.00724794)
(0,0)
(0.18742,-4.6075)
(-0.121524,-0.0498762)
(0,0)
(0.0395511,0.000384283)
(0,0)
(-0.343845,-2.98585)
(-0.0597771,0.0345672)
(0,0)
(0.0274135,-0.0492746)
(0,0)
(-0.739639,-3.39401)
(-0.00207276,0.0511246)
(0,0)
(-0.0264605,-0.0534512)
(0,0)
(-1.13555,-3.80286)
(0.032939,0.0577401)
(0,0)
(-0.0891777,0.00687954)
(0,0)
(-1.41652,-3.01313)
(0.00399055,0.0360377)
(0,0)
(-0.0705001,0.0761848)
(0,0)
(-1.69763,-2.22601)
(-0.0235146,0.0130831)
(0,0)
(-0.0339873,0.138541)
(0,0)
(-1.36214,-1.97652)
(-0.00443913,0.00776314)
(0,0)
(-0.0404475,0.123268)
(0,0)
(-1.02545,-1.72799)
(0.014718,0.00639693)
(0,0)
(-0.0333579,0.105163)
(0,0)
(-1.25252,-1.32985)
(0.00893444,0.000897813)
(0,0)
(-0.130358,0.0461282)
(0,0)
(-1.47764,-0.9309)
(0.00297774,-0.00384527)
(0,0)
(-0.242769,0.00498604)
(0,0)
(-1.3852,-0.357705)
(-0.00106001,3.0278e-05)
(0,0)
(-0.0359819,-0.464633)
(0,0)
(-1.28845,0.216273)
(-0.00154975,0.004799)
(0,0)
(0.171315,-0.956933)
(0,0)
(-0.718084,0.35782)
(0.0104593,0.0123465)
(0,0)
(1.77652,0.0130662)
(0,0)
(-0.142961,0.495131)
(-0.0300182,-0.0231652)
(0,0)
(3.38483,1.00149)
(0,0)
(-3.97892,-0.360203)
(0.505808,-1.58196)
(0,0)
(0.0511161,0.0426162)
(0,0)
(-3.1076,-2.11717)
(-0.00367069,-1.0351)
(0,0)
(0.04055,0.0825731)
(0,0)
(-2.23284,-3.866)
(-0.499341,-0.459078)
(0,0)
(0.0730893,0.0251537)
(0,0)
(-3.25764,-2.54507)
(-0.379178,-0.159361)
(0,0)
(0.0705936,0.0136514)
(0,0)
(-4.28115,-1.21551)
(-0.203454,0.123444)
(0,0)
(0.0592383,-0.074093)
(0,0)
(-4.74669,-1.10338)
(-0.0447821,0.139297)
(0,0)
(-0.0287004,-0.088836)
(0,0)
(-5.21181,-0.992751)
(0.0691299,0.13745)
(0,0)
(-0.13692,0.00743081)
(0,0)
(-5.00146,-0.161176)
(0.0551613,0.0909978)
(0,0)
(-0.0635184,0.121218)
(0,0)
(-4.7908,0.665321)
(0.0447476,0.0415671)
(0,0)
(0.0421544,0.214017)
(0,0)
(-4.62344,0.290629)
(0.0389532,0.0231898)
(0,0)
(-0.0290656,0.207642)
(0,0)
(-4.45307,-0.0859686)
(0.0336002,0.0123536)
(0,0)
(-0.0757193,0.192384)
(0,0)
(-4.18102,-0.0792186)
(0.0197627,0.00456448)
(0,0)
(-0.241487,0.0524282)
(0,0)
(-3.90469,-0.0707265)
(0.00537061,-0.00171081)
(0,0)
(-0.439541,-0.0609503)
(0,0)
(-3.43165,0.514767)
(-0.00203735,0.0038675)
(0,0)
(-0.0851677,-0.739359)
(0,0)
(-2.95002,1.10218)
(-0.00263428,0.0112865)
(0,0)
(0.273605,-1.46638)
(0,0)
(-1.73268,1.34577)
(0.016194,0.0177856)
(0,0)
(2.12394,-0.573324)
(0,0)
(-0.505808,1.58196)
(-0.0511161,-0.0426162)
(0,0)
(3.97892,0.360203)
(0,0)
(-2.99009,-7.64682)
(0.994172,-3.05219)
(0,0)
(-0.0443156,0.0230223)
(0,0)
(4.19766,-8.43472)
(0.0508001,-2.02108)
(0,0)
(-0.0560691,0.00520376)
(0,0)
(11.2633,-9.24794)
(-0.926933,-0.920794)
(0,0)
(-0.0428582,0.0411839)
(0,0)
(12.7586,-4.96824)
(-0.750023,-0.244713)
(0,0)
(-0.0542691,0.0321887)
(0,0)
(14.2575,-0.695858)
(-0.50628,0.357594)
(0,0)
(-0.0891266,0.0247271)
(0,0)
(13.9414,0.293805)
(-0.270502,0.259781)
(0,0)
(-0.134105,0.0223719)
(0,0)
(13.6449,1.3058)
(0.00548816,0.131176)
(0,0)
(-0.140222,0.0586381)
(0,0)
