     0.000000
  5.89524476589157E-02  1.29538638930883E-09  3.28202576439941E-08  9.47329687458552E-02  0.00000000000000E+00  0.00000000000000E+00  0.00000000000000E+00  0.00000000000000E+00
     0.100000
  5.73309179204325E-02  8.68983827268515E-04  7.87716057308276E-03  9.15815108120975E-02 -2.20196020502737E-20  0.00000000000000E+00  3.33537393471759E-03  0.00000000000000E+00
