6
5 1 17 17 17 1 
(-1.62535,-2.93386)
(-0.264652,0.0236762)
(0,0)
(0.906579,0.524211)
(0,0)
(1.1962,-1.68388)
(-0.264901,0.012825)
(0,0)
(0.867652,0.659956)
(0,0)
(4.01775,-0.433902)
(-0.26515,0.0019739)
(0,0)
(0.828723,0.795703)
(0,0)
(2.07887,-1.46357)
(-0.0967523,0.166276)
(0,0)
(1.17755,0.290546)
(0,0)
(0.139993,-2.49325)
(0.0716446,0.330579)
(0,0)
(1.52638,-0.21461)
(0,0)
(0.780086,-1.9684)
(-0.0188072,0.195693)
(0,0)
(0.983585,-0.696603)
(0,0)
(1.42018,-1.44354)
(-0.10926,0.0608072)
(0,0)
(0.440786,-1.1786)
(0,0)
(0.651692,-2.14273)
(-0.0159368,0.0967471)
(0,0)
(0.448127,-0.785903)
(0,0)
(-0.116796,-2.84191)
(0.0773859,0.132687)
(0,0)
(0.455467,-0.393212)
(0,0)
(-0.322973,-2.01003)
(-0.0148109,0.0749496)
(0,0)
(0.607394,-0.864191)
(0,0)
(-0.529149,-1.17816)
(-0.107007,0.0172117)
(0,0)
(0.759319,-1.33517)
(0,0)
(-0.707528,-1.21502)
(-0.00338365,0.145906)
(0,0)
(0.835129,-0.755505)
(0,0)
(-0.885907,-1.25188)
(0.10024,0.274601)
(0,0)
(0.910938,-0.175838)
(0,0)
(-1.2875,-0.439515)
(0.202467,0.0741737)
(0,0)
(0.947966,-0.544783)
(0,0)
(-1.6891,0.372847)
(0.304694,-0.126254)
(0,0)
(0.984993,-0.913728)
(0,0)
(-0.718392,0.225455)
(-0.300944,-0.325234)
(0,0)
(1.80246,0.603242)
(0,0)
(0.252313,0.0780625)
(-0.906579,-0.524211)
(0,0)
(2.61993,2.12021)
(0,0)
(-27.0658,-66.1007)
(-10.8995,1.67123)
(0,0)
(4.1713,7.94951)
(0,0)
(7.5279,-37.6575)
(-8.36207,-1.16276)
(0,0)
(2.26552,8.88824)
(0,0)
(42.1216,-9.2143)
(-5.82468,-3.99675)
(0,0)
(0.35966,9.82699)
(0,0)
(20.3995,-20.073)
(-1.87786,-1.24544)
(0,0)
(9.32971,8.17953)
(0,0)
(-1.3226,-30.9318)
(2.06897,1.50588)
(0,0)
(18.2998,6.53213)
(0,0)
(-0.246968,-24.9129)
(0.646627,1.72717)
(0,0)
(17.1444,-12.7847)
(0,0)
(0.828681,-18.8941)
(-0.775725,1.94848)
(0,0)
(15.9891,-32.1016)
(0,0)
(-0.585806,-22.6495)
(-0.488536,0.190125)
(0,0)
(-10.7294,-27.4033)
(0,0)
(-2.00028,-26.4048)
(-0.201325,-1.56825)
(0,0)
(-37.4481,-22.7049)
(0,0)
(-7.18876,-20.75)
(-0.559508,-0.417876)
(0,0)
(-15.0388,-18.7415)
(0,0)
(-12.3773,-15.0952)
(-0.917707,0.732487)
(0,0)
(7.37051,-14.7781)
(0,0)
(-11.212,-16.8455)
(-0.323951,0.543774)
(0,0)
(-1.29922,-16.2155)
(0,0)
(-10.0467,-18.5959)
(0.269793,0.355076)
(0,0)
(-9.96891,-17.6529)
(0,0)
(-14.2333,-10.6223)
(0.18322,0.198169)
(0,0)
(12.2627,-24.7144)
(0,0)
(-18.4199,-2.64869)
(0.0966729,0.0412701)
(0,0)
(34.4943,-31.7759)
(0,0)
(-4.77066,0.254902)
(-2.03732,-3.9542)
(0,0)
(38.9909,2.85556)
(0,0)
(8.87852,3.1585)
(-4.1713,-7.94951)
(0,0)
(43.4875,37.487)
(0,0)
(-130,-108.264)
(-26.6304,-5.23918)
(0,0)
(7.45051,15.374)
(0,0)
(-33.104,-147.372)
(-20.8142,-7.09419)
(0,0)
(3.68622,17.1213)
(0,0)
(63.7923,-186.479)
(-14.9981,-8.94921)
(0,0)
(-0.0782531,18.8687)
(0,0)
(20.6799,-149.297)
(-5.77666,-2.69233)
(0,0)
(17.5093,16.0126)
(0,0)
(-22.4325,-112.115)
(3.44477,3.56458)
(0,0)
(35.0968,13.1566)
(0,0)
(-30.6076,-118.022)
(1.23788,3.88062)
(0,0)
(32.9556,-24.8858)
(0,0)
(-38.7827,-123.928)
(-0.969045,4.19673)
(0,0)
(30.8146,-62.9284)
(0,0)
(-45.2869,-110.125)
(-0.781288,0.548082)
(0,0)
(-21.3399,-52.5481)
(0,0)
(-51.791,-96.3206)
(-0.593484,-3.10061)
(0,0)
(-73.4947,-42.1678)
(0,0)
(-54.5425,-79.746)
(-1.13226,-0.813944)
(0,0)
(-31.683,-42.2298)
(0,0)
(-57.2941,-63.1713)
(-1.67107,1.4727)
(0,0)
(10.1286,-42.292)
(0,0)
(-61.0179,-54.6576)
(-0.612007,0.955899)
(0,0)
(-9.96078,-36.197)
(0,0)
(-64.7417,-46.1438)
(0.447029,0.439129)
(0,0)
