6
5 1 17 17 17 1 
(0.0950259,-0.164015)
(-0.00925657,-0.0121694)
(0,0)
(0.00123285,0.0592125)
(0,0)
(0.115918,0.00960308)
(-0.00861292,-0.0125127)
(0,0)
(-0.00646395,0.0613009)
(0,0)
(0.136811,0.18322)
(-0.00796948,-0.0128558)
(0,0)
(-0.0141619,0.0633909)
(0,0)
(0.131148,0.0591223)
(-0.0109392,0.000192653)
(0,0)
(0.0204961,0.0654233)
(0,0)
(0.125484,-0.0649751)
(-0.0139103,0.0132415)
(0,0)
(0.0551527,0.067456)
(0,0)
(0.118153,-0.018996)
(-0.0100164,0.00488865)
(0,0)
(0.0624873,0.02707)
(0,0)
(0.110821,0.0269833)
(-0.00612305,-0.00346399)
(0,0)
(0.0698203,-0.0133147)
(0,0)
(0.123055,-0.03068)
(-0.00512735,0.00211093)
(0,0)
(0.0510523,-0.00139802)
(0,0)
(0.135289,-0.0883437)
(-0.00413162,0.007686)
(0,0)
(0.0322843,0.0105164)
(0,0)
(0.0885699,-0.0740531)
(-0.00404283,0.00152454)
(0,0)
(0.0595606,0.00403736)
(0,0)
(0.0418514,-0.0597627)
(-0.00395389,-0.00463713)
(0,0)
(0.086836,-0.00244278)
(0,0)
(0.0382011,-0.0696457)
(-0.00712451,0.00413868)
(0,0)
(0.060993,0.0181447)
(0,0)
(0.0345512,-0.079529)
(-0.0102951,0.0129145)
(0,0)
(0.035149,0.038732)
(0,0)
(-0.0165773,-0.0756942)
(0.00238404,0.0119581)
(0,0)
(0.0542036,0.0297714)
(0,0)
(-0.0677052,-0.0718595)
(0.0150629,0.0110012)
(0,0)
(0.0732566,0.0208099)
(0,0)
(-0.0318241,-0.028598)
(0.00691319,-0.0241073)
(0,0)
(0.0234948,0.10469)
(0,0)
(0.00405744,0.0146637)
(-0.00123285,-0.0592125)
(0,0)
(-0.0262676,0.188571)
(0,0)
(2.42826,-3.24907)
(-0.402492,-0.47767)
(0,0)
(-0.262774,0.435925)
(0,0)
(2.04878,-0.729225)
(-0.190229,-0.439113)
(0,0)
(-0.36442,0.370982)
(0,0)
(1.66926,1.79062)
(0.0220218,-0.400559)
(0,0)
(-0.466156,0.306064)
(0,0)
(1.57203,0.400474)
(0.00500151,-0.12766)
(0,0)
(-0.122515,0.692478)
(0,0)
(1.4748,-0.989723)
(-0.0120061,0.145252)
(0,0)
(0.221133,1.07895)
(0,0)
(1.21174,-0.739609)
(-0.065005,0.082673)
(0,0)
(1.12293,0.454779)
(0,0)
(0.948695,-0.489514)
(-0.118016,0.0201217)
(0,0)
(2.0248,-0.16953)
(0,0)
(1.09104,-0.677926)
(-0.0240431,-0.0189752)
(0,0)
(1.00997,-1.32479)
(0,0)
(1.2334,-0.866318)
(0.0699535,-0.0580957)
(0,0)
(-0.00499809,-2.48004)
(0,0)
(0.80536,-0.959725)
(0.00285901,-0.0403024)
(0,0)
(0.463088,-1.27517)
(0,0)
(0.377306,-1.05315)
(-0.0642521,-0.0225225)
(0,0)
(0.931186,-0.0703471)
(0,0)
(0.500259,-1.04894)
(-0.0365476,0.000963288)
(0,0)
(0.744517,-0.534987)
(0,0)
(0.623196,-1.04471)
(-0.00885486,0.0244635)
(0,0)
(0.557878,-0.999704)
(0,0)
(0.101632,-1.01203)
(-0.00371885,0.0150364)
(0,0)
(1.55288,-0.131595)
(0,0)
(-0.419904,-0.979361)
(0.00144424,0.00561857)
(0,0)
(2.54794,0.736596)
(0,0)
(-0.155325,-0.22828)
(0.132104,-0.215238)
(0,0)
(1.00085,1.96963)
(0,0)
(0.109234,0.522813)
(0.262774,-0.435925)
(0,0)
(-0.546265,3.20264)
(0,0)
(1.4871,-9.46474)
(-0.530591,-1.44264)
(0,0)
(-0.526314,0.813314)
(0,0)
(6.18539,-5.88748)
(-0.269682,-1.21702)
(0,0)
(-0.721936,0.68191)
(0,0)
(10.8836,-2.31022)
(-0.00879749,-0.991402)
(0,0)
(-0.917737,0.550556)
(0,0)
