6
5 1 17 17 17 1 
(-2.20692e-05,2.26773e-05)
(3.76873e-07,-1.06425e-06)
(0,0)
(3.54234e-06,-6.55018e-06)
(0,0)
(-1.40338e-05,-1.15388e-05)
(-3.04953e-07,-4.48629e-07)
(0,0)
(5.07702e-06,-6.29471e-06)
(0,0)
(-4.947e-06,-4.69824e-05)
(-1.19673e-06,2.30846e-07)
(0,0)
(5.50964e-06,-4.33528e-06)
(0,0)
(-1.52883e-05,-2.29019e-05)
(4.59739e-07,-3.27878e-06)
(0,0)
(3.45231e-06,-7.27725e-06)
(0,0)
(-2.53127e-05,1.0528e-06)
(8.33323e-07,-6.44726e-06)
(0,0)
(1.4348e-07,-9.95762e-06)
(0,0)
(-1.98338e-05,-5.29594e-06)
(1.77113e-06,-3.51586e-06)
(0,0)
(-3.27187e-06,-7.47869e-06)
(0,0)
(-1.42083e-05,-1.13646e-05)
(2.23365e-06,-4.10945e-07)
(0,0)
(-8.36012e-06,-3.71868e-06)
(0,0)
(-1.69127e-05,-1.34715e-06)
(8.10897e-07,1.01357e-06)
(0,0)
(-1.94739e-06,-1.28882e-06)
(0,0)
(-1.87899e-05,8.33679e-06)
(-5.89135e-07,2.59181e-06)
(0,0)
(4.4202e-06,-1.13216e-06)
(0,0)
(-1.15802e-05,7.82852e-06)
(-2.18254e-07,2.38762e-06)
(0,0)
(1.47357e-06,-3.28535e-06)
(0,0)
(-3.63394e-06,7.10731e-06)
(3.08677e-07,1.97013e-06)
(0,0)
(-2.36554e-06,-6.58235e-06)
(0,0)
(-1.04695e-05,5.99589e-06)
(1.04682e-06,2.92711e-07)
(0,0)
(5.01433e-06,-7.06571e-06)
(0,0)
(-1.67761e-05,4.61806e-06)
(1.82012e-06,-1.3323e-06)
(0,0)
(1.12811e-05,-7.68921e-06)
(0,0)
(-5.96221e-06,9.72653e-06)
(-3.852e-07,-2.34638e-06)
(0,0)
(2.94852e-06,-2.45886e-06)
(0,0)
(5.5363e-06,1.46597e-05)
(-2.88692e-06,-3.77114e-06)
(0,0)
(-7.06798e-06,1.85589e-06)
(0,0)
(1.53655e-06,8.24739e-06)
(-5.0357e-06,-1.93702e-07)
(0,0)
(1.95157e-06,-1.34393e-05)
(0,0)
(-2.05955e-06,1.99109e-06)
(-3.54234e-06,6.55018e-06)
(0,0)
(1.03811e-05,-2.78477e-05)
(0,0)
(-0.000326383,0.000825746)
(-2.6824e-05,0.000162409)
(0,0)
(0.00013353,-0.000100253)
(0,0)
(-0.000208801,0.000295504)
(-1.30419e-05,0.000146237)
(0,0)
(0.000145637,-4.59452e-05)
(0,0)
(-0.000127888,-0.000231096)
(-1.14927e-05,0.000126919)
(0,0)
(6.79802e-05,3.37269e-05)
(0,0)
(-0.00015657,1.69122e-05)
(6.46496e-06,5.15672e-05)
(0,0)
(7.04956e-05,-9.22697e-05)
(0,0)
(-0.000176783,0.000215663)
(3.70419e-05,-1.00304e-05)
(0,0)
(8.01937e-05,-0.000159469)
(0,0)
(-0.000198962,0.000171101)
(4.29115e-05,3.73573e-05)
(0,0)
(-5.53825e-05,-0.000136929)
(0,0)
(-0.000203817,0.000107809)
(3.6304e-05,0.000112545)
(0,0)
(-0.000117022,-0.000250505)
(0,0)
(-0.000201479,0.000103976)
(4.2787e-05,7.8444e-05)
(0,0)
(-0.00026506,-1.40099e-05)
(0,0)
(-0.00018611,0.000120468)
(7.25791e-05,2.06427e-05)
(0,0)
(-0.000559853,0.000226543)
(0,0)
(-7.06321e-05,0.000107573)
(6.06708e-05,5.85709e-05)
(0,0)
(-0.000401566,0.000192045)
(0,0)
(3.19886e-05,8.18189e-05)
(3.20865e-05,8.30746e-05)
(0,0)
(-0.000231423,0.00010708)
(0,0)
(-2.87652e-06,9.20835e-05)
(6.27359e-05,-8.52825e-06)
(0,0)
(-0.000259298,0.000100571)
(0,0)
(-5.33744e-05,0.000120249)
(8.168e-05,-8.57211e-05)
(0,0)
(-0.000256505,1.64473e-05)
(0,0)
(-1.85572e-05,9.83325e-05)
(1.8726e-05,-2.43413e-05)
(0,0)
(-0.00021861,-0.000120821)
(0,0)
(4.49608e-05,6.95553e-05)
(-1.71541e-05,4.61697e-05)
(0,0)
(-0.000127322,-0.000175451)
(0,0)
(-2.49889e-05,5.09359e-05)
(-8.10399e-05,-1.12174e-05)
(0,0)
(-6.15268e-05,-0.00021072)
(0,0)
(-0.000113915,4.52912e-05)
(-0.00013353,0.000100253)
(0,0)
(-2.13903e-05,-0.000274348)
(0,0)
(-0.000526271,0.00237211)
(-0.000104342,0.000333775)
(0,0)
(0.000280196,-0.000204182)
(0,0)
(-0.000961766,0.00129204)
(-3.05216e-05,0.000340074)
(0,0)
(0.000316619,-8.53402e-05)
(0,0)
(-0.00147165,0.000220488)
(1.90424e-05,0.000340017)
(0,0)
(0.000174616,8.25264e-05)
(0,0)
(-0.00111243,0.000586241)
(3.33745e-05,0.000102385)
(0,0)
(0.000161265,-0.000161115)
(0,0)
(-0.000736596,0.000853606)
(7.4228e-05,-0.000108079)
(0,0)
(0.000163532,-0.000287424)
(0,0)
(-0.000819295,0.000865079)
(0.000122576,-1.87032e-05)
(0,0)
(-0.00013055,-0.000254565)
(0,0)
(-0.000867491,0.000838812)
(0.000146446,0.000126099)
(0,0)
(-0.000275086,-0.000495222)
(0,0)
(-0.000652574,0.000833796)
(9.64544e-05,0.000140192)
(0,0)
(-0.00054907,1.44165e-05)
(0,0)
(-0.000412422,0.000869763)
(9.30584e-05,0.00010673)
(0,0)
(-0.00111652,0.000534443)
(0,0)
(-0.000251847,0.000761129)
(7.95631e-05,0.0001496)
(0,0)
(-0.00072952,0.000447826)
(0,0)
(-0.000117723,0.000626989)
(3.25595e-05,0.000165834)
(0,0)
(-0.000317918,0.000261419)
(0,0)
(-5.58193e-05,0.000604297)
(0.000110801,3.91166e-07)
(0,0)
(-0.000397904,0.000174496)
(0,0)
(-2.57099e-05,0.000617671)
(0.000165596,-0.000136284)
(0,0)
(-0.000415444,-6.75152e-05)
(0,0)
(7.69094e-05,0.000448296)
(2.5965e-05,-5.50068e-05)
(0,0)
(-0.000454939,-0.00024809)
(0,0)
(0.000236246,0.000265373)
(-5.92216e-05,4.49432e-05)
(0,0)
(-0.000385962,-0.000262472)
(0,0)
(4.95743e-05,0.000160139)
(-0.000179284,-4.27117e-05)
(0,0)
(-0.000246412,-0.000734503)
(0,0)
(-0.000175453,8.06991e-05)
(-0.000280196,0.000204182)
(0,0)
(-0.000157588,-0.00126414)
(0,0)
(-0.00027297,0.00888991)
(0.00142649,-0.00143169)
(0,0)
(0.000135904,-0.000374985)
(0,0)
(-0.00316526,0.00532503)
(0.000779849,-0.000687074)
(0,0)
(-0.000115518,-0.000558159)
(0,0)
(-0.0059887,0.00130238)
(0.000263238,3.56181e-05)
(0,0)
(-0.00156697,-0.000105365)
(0,0)
(-0.00267965,0.00184011)
(0.001463,0.000473608)
(0,0)
(-0.000978976,0.000517668)
(0,0)
(0.000487257,0.00225667)
(0.00203142,0.00156314)
(0,0)
(-0.000567819,0.00175986)
(0,0)
(-0.000243365,0.00266184)
(-0.000294481,0.00109698)
(0,0)
(0.000396176,0.000986087)
(0,0)
(-0.00115065,0.00302397)
(-0.00169083,-0.000866028)
(0,0)
(-0.00100163,-0.00148403)
(0,0)
(0.000324348,0.00268311)
(0.000681546,-0.000911021)
(0,0)
(-0.00210255,-0.000248454)
(0,0)
(0.0018083,0.00269155)
(0.00149766,0.000829006)
(0,0)
(0.000267089,0.00264162)
(0,0)
(0.00200449,0.0024713)
(-0.00026571,-0.000149381)
(0,0)
(-3.91307e-05,-0.000534704)
(0,0)
(0.00266978,0.00298165)
(-0.000670627,-0.000405777)
(0,0)
(-0.00300479,-0.001557)
(0,0)
(0.00223144,0.00275292)
(-0.00120225,0.000891051)
(0,0)
(-0.00186614,0.00161017)
(0,0)
(0.00227814,0.0019683)
(-0.00104851,0.00165914)
(0,0)
(-0.00213706,0.00384285)
(0,0)
(0.00285571,0.0018355)
(-0.000480998,0.000578256)
(0,0)
(-0.00316944,0.00034515)
(0,0)
(0.00237147,0.00128879)
(-0.00023311,-0.00055625)
(0,0)
(-0.00250946,-0.00435294)
(0,0)
(0.000665433,-0.000376605)
(-0.000458329,-0.000521627)
(0,0)
(0.000119795,-0.00442273)
(0,0)
(-0.00084281,-0.0014547)
(-0.000135904,0.000374985)
(0,0)
(0.00216258,-0.00335058)
(0,0)
(-0.000282183,0.0161204)
(0.0026545,-0.00341181)
(0,0)
(5.38782e-05,-0.00067524)
(0,0)
(-0.00533549,0.00940402)
(4.59284e-05,-0.00286688)
(0,0)
(-0.000344813,-0.00123465)
(0,0)
(-0.0101767,0.00176363)
(-0.00227833,-0.00235945)
(0,0)
(-0.00296514,-0.000571153)
(0,0)
(-0.0036276,0.00170384)
(0.0018432,-0.000696734)
(0,0)
(-0.00159075,0.000803597)
(0,0)
(0.00262061,0.0015001)
(0.00467554,0.00224189)
(0,0)
(-0.000585651,0.00329933)
(0,0)
(0.00233963,0.00198025)
(3.07954e-05,0.00187933)
(0,0)
(0.00151566,0.00189324)
(0,0)
(0.00167082,0.00241204)
(-0.00273035,-0.00153234)
(0,0)
(-0.00125617,-0.00263202)
(0,0)
(0.00404156,0.00152536)
(0.00187816,-0.00205468)
(0,0)
(-0.00303508,-0.000601597)
(0,0)
(0.00640497,0.0012963)
(0.00332755,0.00104058)
(0,0)
(0.0024206,0.00472743)
(0,0)
(0.00729316,0.00129914)
(-0.000250685,-0.000838597)
(0,0)
(0.0010952,-0.00270845)
(0,0)
(0.009146,0.00278869)
(-0.0010785,-0.00124715)
(0,0)
(-0.00557369,-0.00573649)
(0,0)
(0.00794866,0.00314443)
(-0.00194597,0.00136482)
(0,0)
(-0.00335138,0.00207034)
(0,0)
(0.00775317,0.00235233)
(-0.00141929,0.00289056)
(0,0)
(-0.00401066,0.00816329)
(0,0)
(0.00814426,0.00253427)
(-0.000420498,0.000866256)
(0,0)
(-0.00650305,0.00072911)
(0,0)
(0.00635502,0.00190191)
(-0.0001154,-0.00128396)
(0,0)
(-0.00571918,-0.00927205)
(0,0)
(0.00235687,-0.00101117)
(-0.000622708,-0.000999072)
(0,0)
(7.41473e-05,-0.00888159)
(0,0)
(-0.00120734,-0.00277544)
(-5.38782e-05,0.00067524)
(0,0)
(0.00474525,-0.00614967)
(0,0)
(-0.0138626,0.0247698)
(-0.00918662,-0.00206601)
(0,0)
(-0.0022432,-0.00329385)
(0,0)
(-0.024931,0.0137895)
(-0.00584027,0.000912716)
(0,0)
(-0.00132857,-0.00226351)
(0,0)
(-0.0340819,0.00193142)
(-0.000847923,0.00484824)
(0,0)
(0.000447884,-0.0045859)
(0,0)
(-0.0301377,-0.00364459)
(0.00099356,0.00380226)
(0,0)
(5.43357e-05,-0.00356914)
(0,0)
(-0.0259184,-0.009372)
(0.00198338,0.00489135)
(0,0)
