6
5 1 17 17 17 1 
(-59.7875,-2.48654)
(-2.02738,4.23928)
(0,0)
(16.3391,-8.92919)
(0,0)
(-14.5002,-33.9256)
(-2.21824,4.14372)
(0,0)
(18.0417,-7.08224)
(0,0)
(30.787,-65.3646)
(-2.40909,4.04815)
(0,0)
(19.7443,-5.23528)
(0,0)
(-2.9707,-45.3417)
(1.63656,2.9987)
(0,0)
(15.2916,-15.1968)
(0,0)
(-36.7284,-25.3188)
(5.68222,1.94925)
(0,0)
(10.8389,-25.1584)
(0,0)
(-22.7314,-30.1182)
(2.7968,2.08146)
(0,0)
(-1.48711,-21.3629)
(0,0)
(-8.73449,-34.9177)
(-0.0886071,2.21367)
(0,0)
(-13.8132,-17.5674)
(0,0)
(-26.6174,-29.704)
(1.31842,1.12829)
(0,0)
(-7.77653,-14.0571)
(0,0)
(-44.5004,-24.4903)
(2.72545,0.0429148)
(0,0)
(-1.73991,-10.5467)
(0,0)
(-33.6019,-13.6577)
(0.998399,0.910702)
(0,0)
(-7.49837,-17.2058)
(0,0)
(-22.7034,-2.82516)
(-0.728653,1.77849)
(0,0)
(-13.2568,-23.865)
(0,0)
(-24.9391,-0.454773)
(2.17991,1.39438)
(0,0)
(-3.75264,-19.6437)
(0,0)
(-27.1748,1.91561)
(5.08847,1.01027)
(0,0)
(5.75155,-15.4225)
(0,0)
(-18.5334,15.5639)
(2.99006,-2.38948)
(0,0)
(0.462454,-19.4171)
(0,0)
(-9.89201,29.2122)
(0.891645,-5.78923)
(0,0)
(-4.82665,-23.4117)
(0,0)
(-6.67049,16.1837)
(0.445822,-2.89461)
(0,0)
(-30.684,-1.60866)
(0,0)
(-3.44897,3.15524)
(0,0)
(0,0)
(-56.5414,20.1944)
(0,0)
(-1257.4,-199.81)
(-74.9007,181.052)
(0,0)
(159.508,10.0133)
(0,0)
(-503.22,-465.401)
(-94.6515,116.344)
(0,0)
(156.162,47.738)
(0,0)
(250.961,-730.993)
(-114.402,51.6358)
(0,0)
(152.815,85.4627)
(0,0)
(-117.827,-497.4)
(-36.1822,17.0517)
(0,0)
(210.693,-66.2111)
(0,0)
(-486.616,-263.806)
(42.0381,-17.5323)
(0,0)
(268.57,-217.885)
(0,0)
(-383.831,-227.214)
(32.2778,6.14161)
(0,0)
(-35.7961,-378.803)
(0,0)
(-281.047,-190.621)
(22.5175,29.8155)
(0,0)
(-340.162,-539.722)
(0,0)
(-351.388,-202.267)
(-1.57367,9.402)
(0,0)
(-515.342,-90.238)
(0,0)
(-421.73,-213.913)
(-25.6649,-11.0115)
(0,0)
(-690.521,359.246)
(0,0)
(-383.396,-81.5562)
(-11.3562,4.83351)
(0,0)
(-423.367,54.829)
(0,0)
(-345.063,50.8006)
(2.95244,20.6785)
(0,0)
(-156.213,-249.588)
(0,0)
(-361.198,16.2345)
(5.40131,9.85385)
(0,0)
(-257.622,-130.725)
(0,0)
(-377.333,-18.3316)
(7.85018,-0.970832)
(0,0)
(-359.031,-11.8623)
(0,0)
(-293.492,118.796)
(4.64555,-1.01248)
(0,0)
(-261.435,-414.5)
(0,0)
(-209.651,255.923)
(1.44096,-1.05413)
(0,0)
(-163.84,-817.137)
(0,0)
(-169.681,181.054)
(0.720477,-0.527081)
(0,0)
(-568.296,-251.358)
(0,0)
(-129.711,106.185)
(0,0)
(0,0)
(-972.751,314.422)
(0,0)
(-2852.22,975.07)
(-324.603,356.335)
(0,0)
(302.799,28.728)
(0,0)
(-2547.61,-866.254)
(-299.307,250.806)
(0,0)
(294.565,102.255)
(0,0)
(-2243,-2707.58)
(-274.011,145.276)
(0,0)
(286.332,175.782)
(0,0)
(-2079.02,-1697.8)
(-93.9545,62.9099)
(0,0)
(405.492,-118.161)
(0,0)
(-1915.04,-688.02)
(86.102,-19.4563)
(0,0)
(524.653,-412.103)
(0,0)
(-2081.15,-624.267)
(70.5029,17.0564)
(0,0)
(-73.5376,-731.028)
(0,0)
(-2247.27,-560.514)
(54.9038,53.5691)
(0,0)
(-671.728,-1049.95)
(0,0)
(-2096.8,-331.431)
(1.18217,17.382)
(0,0)
(-995.163,-161.453)
(0,0)
(-1946.32,-102.349)
(-52.5394,-18.8052)
(0,0)
(-1318.6,727.046)
(0,0)
(-1718.8,93.7144)
(-22.5014,10.0671)
(0,0)
(-933.933,90.1458)
(0,0)
(-1491.28,289.777)
(7.53662,38.9393)
(0,0)
(-549.267,-546.755)
(0,0)
(-1395.85,424.768)
(9.13654,17.952)
(0,0)
(-640.831,-184.158)
(0,0)
(-1300.41,559.758)
