6
5 1 17 17 17 1 
(-0.0687508,-0.0245528)
(-0.00389075,0.00434979)
(0,0)
(0.0222715,-0.00461439)
(0,0)
(-0.00432134,-0.044739)
(-0.0040774,0.00414583)
(0,0)
(0.0235936,-0.00185005)
(0,0)
(0.0601092,-0.0649265)
(-0.00426426,0.00394194)
(0,0)
(0.0249147,0.000915987)
(0,0)
(0.0132536,-0.0538997)
(0.00085565,0.00412504)
(0,0)
(0.0232582,-0.0123108)
(0,0)
(-0.0336016,-0.042873)
(0.00597428,0.00430849)
(0,0)
(0.0216003,-0.0255372)
(0,0)
(-0.0155648,-0.0434342)
(0.00254443,0.00342921)
(0,0)
(0.00584456,-0.0254781)
(0,0)
(0.00247216,-0.043995)
(-0.000885895,0.00255011)
(0,0)
(-0.00991288,-0.0254177)
(0,0)
(-0.0203327,-0.0445957)
(0.00114708,0.00177853)
(0,0)
(-0.00409966,-0.0191698)
(0,0)
(-0.0431368,-0.0451967)
(0.00318007,0.0010071)
(0,0)
(0.00171352,-0.0129242)
(0,0)
(-0.0344869,-0.0284168)
(0.000846491,0.00141109)
(0,0)
(-0.00266161,-0.0227668)
(0,0)
(-0.0258363,-0.0116372)
(-0.00148693,0.00181488)
(0,0)
(-0.00703764,-0.0326105)
(0,0)
(-0.0291754,-0.00966884)
(0.00204974,0.00239972)
(0,0)
(0.00258317,-0.0242918)
(0,0)
(-0.032514,-0.00770073)
(0.00558644,0.00298462)
(0,0)
(0.0122029,-0.0159732)
(0,0)
(-0.0274187,0.0116358)
(0.00434236,-0.00173198)
(0,0)
(0.00744808,-0.0225175)
(0,0)
(-0.0223227,0.0309721)
(0.00309798,-0.00644899)
(0,0)
(0.00269161,-0.0290626)
(0,0)
(-0.01376,0.0167321)
(0.00154885,-0.00322442)
(0,0)
(-0.0352101,-0.0129242)
(0,0)
(-0.00519652,0.00249274)
(0,0)
(0,0)
(-0.0731008,0.00321906)
(0,0)
(-1.40206,-0.682712)
(-0.151936,0.185254)
(0,0)
(0.18292,0.0682912)
(0,0)
(-0.41941,-0.720043)
(-0.152183,0.102929)
(0,0)
(0.165672,0.111178)
(0,0)
(0.563204,-0.75737)
(-0.152443,0.0206008)
(0,0)
(0.148333,0.154091)
(0,0)
(0.0427857,-0.619752)
(-0.0485413,0.00744434)
(0,0)
(0.269741,-0.00271485)
(0,0)
(-0.477624,-0.482183)
(0.0553729,-0.00569833)
(0,0)
(0.391155,-0.159462)
(0,0)
(-0.365227,-0.40564)
(0.0357121,0.0185604)
(0,0)
(0.0923844,-0.455413)
(0,0)
(-0.252813,-0.329116)
(0.0160388,0.0428469)
(0,0)
(-0.206313,-0.7515)
(0,0)
(-0.334295,-0.36715)
(-0.00528077,0.010597)
(0,0)
(-0.570563,-0.287728)
(0,0)
(-0.415765,-0.405164)
(-0.0265771,-0.0216767)
(0,0)
(-0.93496,0.176049)
(0,0)
(-0.420634,-0.236381)
(-0.0150496,0.00197581)
(0,0)
(-0.513914,-0.085402)
(0,0)
(-0.425516,-0.0676104)
(-0.00353892,0.0256149)
(0,0)
(-0.0928566,-0.346903)
(0,0)
(-0.433893,-0.112505)
(0.00309212,0.0134733)
(0,0)
(-0.254989,-0.243174)
(0,0)
(-0.442287,-0.157381)
(0.00971145,0.00134611)
(0,0)
(-0.417091,-0.139522)
(0,0)
(-0.390162,0.036091)
(0.0057692,0.000316889)
(0,0)
(-0.159045,-0.576617)
(0,0)
(-0.338009,0.229556)
(0.00185402,-0.000703198)
(0,0)
(0.099054,-1.01363)
(0,0)
(-0.263671,0.153313)
(0.000926052,-0.000368604)
(0,0)
(-0.574552,-0.497508)
(0,0)
(-0.189376,0.0771423)
(0,0)
(0,0)
(-1.24782,0.0186664)
(0,0)
(-3.69519,0.118045)
(-0.507549,0.301938)
(0,0)
(0.343791,0.140973)
(0,0)
(-2.66281,-1.9189)
(-0.440287,0.188323)
(0,0)
(0.308189,0.223952)
(0,0)
(-1.63051,-3.95584)
(-0.37305,0.0747021)
(0,0)
(0.272409,0.306981)
(0,0)
(-1.81538,-2.71418)
(-0.132704,0.0411425)
(0,0)
(0.515859,0.00557015)
(0,0)
(-2.00024,-1.47262)
(0.107668,0.00761011)
(0,0)
(0.759325,-0.295723)
(0,0)
(-2.20891,-1.47162)
(0.0767543,0.0447841)
(0,0)
