6
5 1 17 17 17 1 
(0.00680045,-0.0023279)
(-0.00508475,0.00187435)
(0,0)
(3.21736e-05,-4.74884e-05)
(0,0)
(0.00651546,0.00682273)
(-0.00275864,0.000170285)
(0,0)
(4.48039e-05,7.98815e-07)
(0,0)
(0.00623423,0.015973)
(-0.000428603,-0.0015341)
(0,0)
(5.74257e-05,4.89424e-05)
(0,0)
(-0.00962839,0.0132771)
(2.15961e-05,-0.000822305)
(0,0)
(-4.7619e-05,4.05372e-05)
(0,0)
(-0.0254909,0.0105812)
(0.000471952,-0.000110421)
(0,0)
(-0.000152614,3.19875e-05)
(0,0)
(-0.0190183,-0.00960575)
(0.000243839,2.77454e-05)
(0,0)
(-0.000152268,7.16693e-06)
(0,0)
(-0.0125459,-0.0297927)
(1.56618e-05,0.000166082)
(0,0)
(-0.000151973,-1.78652e-05)
(0,0)
(0.00858567,-0.0211623)
(-2.63957e-05,6.54272e-05)
(0,0)
(-0.000166262,-2.83559e-05)
(0,0)
(0.0297171,-0.0125319)
(-6.864e-05,-3.51795e-05)
(0,0)
(-0.000180739,-3.89002e-05)
(0,0)
(0.0206208,0.00737768)
(-5.87431e-06,-7.6741e-06)
(0,0)
(-0.000139729,-0.000164711)
(0,0)
(0.0115246,0.0272873)
(5.67942e-05,1.96667e-05)
(0,0)
(-9.88256e-05,-0.000290374)
(0,0)
(-0.0048993,0.018041)
(-1.23473e-05,3.49419e-05)
(0,0)
(0.000311615,-0.000260173)
(0,0)
(-0.0213231,0.00879477)
(-8.14155e-05,5.00493e-05)
(0,0)
(0.000722093,-0.000229834)
(0,0)
(-0.0129494,-0.0016109)
(-6.45419e-05,5.45107e-06)
(0,0)
(0.000785361,0.00116519)
(0,0)
(-0.00457622,-0.0120166)
(-4.77928e-05,-3.9228e-05)
(0,0)
(0.000848072,0.00256035)
(0,0)
(-0.000852747,-0.00609892)
(-3.96111e-05,3.85217e-06)
(0,0)
(-0.00506934,0.00518838)
(0,0)
(0.00287262,-0.000180531)
(-3.21736e-05,4.74884e-05)
(0,0)
(-0.0109851,0.00781668)
(0,0)
(0.00370236,5.04717e-05)
(-0.00301717,0.00146692)
(0,0)
(-0.000259142,-0.000324521)
(0,0)
(0.00363492,0.00416911)
(-0.00166484,0.000318908)
(0,0)
(-0.000158373,-0.000410825)
(0,0)
(0.00360016,0.0082855)
(-0.000278233,-0.000830307)
(0,0)
(-5.62704e-05,-0.000498026)
(0,0)
(-0.00574008,0.00826163)
(-4.31871e-05,-0.000519261)
(0,0)
(-0.000532571,-0.000387218)
(0,0)
(-0.0150792,0.00823705)
(0.00019327,-0.000207053)
(0,0)
(-0.00100742,-0.000278166)
(0,0)
(-0.011526,-0.00502939)
(0.000133287,-5.06611e-05)
(0,0)
